gs_mouse	weeks	tissue	excelcol	excelrow	raw	up_mouse	up_human
Elovl6	4w	WT BAT	P	8	2.63257013517342	Q920L5	Q9H5J4
Elovl6	4w	WT BAT	P	10	2.21342465195137	Q920L5	Q9H5J4
Elovl6	4w	WT BAT	P	12	2.65161474531569	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	4	0.804647601552905	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	6	0.305970307593066	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	8	0.78223905640575	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	10	0.428845618084177	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	12	0.174839553461194	Q920L5	Q9H5J4
Elovl6	4w	WT SCW	R	14	0.298821393724534	Q920L5	Q9H5J4
Elovl6	4w	TG BAT	S	6	2.27179061820162	Q920L5	Q9H5J4
Elovl6	4w	TG BAT	S	8	2.1278641471943	Q920L5	Q9H5J4
Elovl6	4w	TG BAT	S	10	2.34064104600585	Q920L5	Q9H5J4
Elovl6	4w	TG BAT	S	12	1.9441761112247	Q920L5	Q9H5J4
Elovl6	4w	TG ScW	T	6	0.512076205171489	Q920L5	Q9H5J4
Elovl6	4w	TG ScW	T	8	0.427897199281822	Q920L5	Q9H5J4
Elovl6	4w	TG ScW	T	10	0.5656797935113	Q920L5	Q9H5J4
Elovl6	4w	TG ScW	T	12	0.356188692200802	Q920L5	Q9H5J4
Beta3ar	4w	WT BAT	P	6	1.78546369782454	P25962	P13945
Beta3ar	4w	WT BAT	P	8	1.59937427783171	P25962	P13945
Beta3ar	4w	WT BAT	P	10	1.32968074792341	P25962	P13945
Beta3ar	4w	WT BAT	P	12	1.26933365570208	P25962	P13945
Beta3ar	4w	WT BAT	P	14	1.50116491301191	P25962	P13945
Beta3ar	4w	WT SCW	R	6	0.446303441392227	P25962	P13945
Beta3ar	4w	WT SCW	R	8	0.713699897789659	P25962	P13945
Beta3ar	4w	WT SCW	R	10	0.715110171193619	P25962	P13945
Beta3ar	4w	WT SCW	R	12	0.471644642139334	P25962	P13945
Beta3ar	4w	WT SCW	R	14	0.82838645729444	P25962	P13945
Beta3ar	4w	TG BAT	S	4	3.25439883168093	P25962	P13945
Beta3ar	4w	TG BAT	S	6	2.37420514284132	P25962	P13945
Beta3ar	4w	TG BAT	S	8	1.47097596376931	P25962	P13945
Beta3ar	4w	TG BAT	S	10	1.8159418270735	P25962	P13945
Beta3ar	4w	TG BAT	S	12	0.941366177745374	P25962	P13945
Beta3ar	4w	WT gWAT	S	89	1.13127648778598	P25962	P13945
Beta3ar	4w	WT gWAT	S	91	1.00321914545787	P25962	P13945
Beta3ar	4w	WT gWAT	S	93	1.70182690802176	P25962	P13945
Beta3ar	4w	WT gWAT	S	95	1.55110800921244	P25962	P13945
Beta3ar	4w	WT gWAT	S	97	1.02767025267747	P25962	P13945
Beta3ar	4w	TG ScW	T	4	1.29829625417971	P25962	P13945
Beta3ar	4w	TG ScW	T	6	1.70454761395166	P25962	P13945
Beta3ar	4w	TG ScW	T	8	1.345639466475	P25962	P13945
Beta3ar	4w	TG ScW	T	10	1.03995963866854	P25962	P13945
Beta3ar	4w	TG ScW	T	12	0.537287948812114	P25962	P13945
Beta3ar	4w	TG gWAT	W	89	1.54674055005007	P25962	P13945
Beta3ar	4w	TG gWAT	W	91	1.59961128791319	P25962	P13945
Beta3ar	4w	TG gWAT	W	93	1.36274306054053	P25962	P13945
Beta3ar	4w	TG gWAT	W	95	0.980295709010571	P25962	P13945
Elovl3	4w	WT BAT	P	6	2.77753223277179	O35949	Q9HB03
Elovl3	4w	WT BAT	P	8	1.35167239229918	O35949	Q9HB03
Elovl3	4w	WT BAT	P	10	1.47064869711189	O35949	Q9HB03
Elovl3	4w	WT BAT	P	12	2.56152975608056	O35949	Q9HB03
Elovl3	4w	WT BAT	P	14	0.62619691007444	O35949	Q9HB03
Elovl3	4w	WT SCW	R	6	0.0493431924797037	O35949	Q9HB03
Elovl3	4w	WT SCW	R	8	0.0599645473085388	O35949	Q9HB03
Elovl3	4w	WT SCW	R	10	0.0784840850594739	O35949	Q9HB03
Elovl3	4w	WT SCW	R	12	0.0347547356801616	O35949	Q9HB03
Elovl3	4w	WT SCW	R	14	0.0397373343062157	O35949	Q9HB03
Elovl3	4w	TG BAT	S	6	1.10352067998343	O35949	Q9HB03
Elovl3	4w	TG BAT	S	8	1.8733726506978	O35949	Q9HB03
Elovl3	4w	TG BAT	S	10	1.47485232496195	O35949	Q9HB03
Elovl3	4w	TG BAT	S	12	1.19859928767097	O35949	Q9HB03
Elovl3	4w	WT gWAT	S	89	0.11925737985146	O35949	Q9HB03
Elovl3	4w	WT gWAT	S	91	0.036426493245739	O35949	Q9HB03
Elovl3	4w	WT gWAT	S	93	0.0916093243781708	O35949	Q9HB03
Elovl3	4w	WT gWAT	S	95	0.0633128056126548	O35949	Q9HB03
Elovl3	4w	WT gWAT	S	97	0.144186360705464	O35949	Q9HB03
Elovl3	4w	TG ScW	T	6	0.186066301283328	O35949	Q9HB03
Elovl3	4w	TG ScW	T	8	0.1592748814271	O35949	Q9HB03
Elovl3	4w	TG ScW	T	10	0.165222251526465	O35949	Q9HB03
Elovl3	4w	TG ScW	T	12	0.100325134562499	O35949	Q9HB03
Elovl3	4w	TG gWAT	W	87	0.120848420424431	O35949	Q9HB03
Elovl3	4w	TG gWAT	W	89	0.0791995076652489	O35949	Q9HB03
Elovl3	4w	TG gWAT	W	91	0.138210191077809	O35949	Q9HB03
Elovl3	4w	TG gWAT	W	93	0.137220972185865	O35949	Q9HB03
Elovl3	4w	TG gWAT	W	95	0.0385186594697149	O35949	Q9HB03
Vegfa188	4w	WT BAT	P	4	2.30849193643995	Q00731	P15692
Vegfa188	4w	WT BAT	P	6	2.26046076730663	Q00731	P15692
Vegfa188	4w	WT BAT	P	8	2.44653676125253	Q00731	P15692
Vegfa188	4w	WT BAT	P	12	1.95131281804451	Q00731	P15692
Vegfa188	4w	WT BAT	P	14	2.02490777151445	Q00731	P15692
Vegfa188	4w	WT SCW	R	6	0.125311288939233	Q00731	P15692
Vegfa188	4w	WT SCW	R	8	0.18295568277195	Q00731	P15692
Vegfa188	4w	WT SCW	R	10	0.146423911813616	Q00731	P15692
Vegfa188	4w	WT SCW	R	12	0.239259529879393	Q00731	P15692
Vegfa188	4w	WT SCW	R	14	0.246787795585201	Q00731	P15692
Vegfa188	4w	TG BAT	S	4	2.45016527500826	Q00731	P15692
Vegfa188	4w	TG BAT	S	6	2.81629265912183	Q00731	P15692
Vegfa188	4w	TG BAT	S	8	2.02410518886076	Q00731	P15692
Vegfa188	4w	TG BAT	S	10	2.01736310710437	Q00731	P15692
Vegfa188	4w	TG BAT	S	12	1.78184770762021	Q00731	P15692
Vegfa188	4w	WT gWAT	S	213	0.278471126129049	Q00731	P15692
Vegfa188	4w	WT gWAT	S	215	0.269202769936279	Q00731	P15692
Vegfa188	4w	WT gWAT	S	217	0.283591079533267	Q00731	P15692
Vegfa188	4w	WT gWAT	S	219	0.229007895761047	Q00731	P15692
Vegfa188	4w	WT gWAT	S	221	0.278316692975424	Q00731	P15692
Vegfa188	4w	TG ScW	T	4	0.380764301883109	Q00731	P15692
Vegfa188	4w	TG ScW	T	6	0.37777483762872	Q00731	P15692
Vegfa188	4w	TG ScW	T	8	0.32647061514664	Q00731	P15692
Vegfa188	4w	TG ScW	T	10	0.324051782244173	Q00731	P15692
Vegfa188	4w	WT SKM	T	87	0.564587362849971	Q00731	P15692
Vegfa188	4w	WT SKM	T	89	0.44430987411567	Q00731	P15692
Vegfa188	4w	WT SKM	T	91	0.508726387707217	Q00731	P15692
Vegfa188	4w	WT SKM	T	93	0.336626829557346	Q00731	P15692
Vegfa188	4w	WT SKM	T	95	0.402499718132446	Q00731	P15692
Vegfa188	4w	WT SKM	T	97	0.289282717749919	Q00731	P15692
Vegfa188	4w	TG gWAT	W	211	0.336034472992572	Q00731	P15692
Vegfa188	4w	TG gWAT	W	213	0.260481235952234	Q00731	P15692
Vegfa188	4w	TG gWAT	W	215	0.331529745551879	Q00731	P15692
Vegfa188	4w	TG gWAT	W	217	0.361984614156069	Q00731	P15692
Vegfa188	4w	TG gWAT	W	219	0.19622964423341	Q00731	P15692
Vegfa188	4w	TG SKM	X	87	0.299043375138303	Q00731	P15692
Vegfa188	4w	TG SKM	X	89	0.319920365042843	Q00731	P15692
Vegfa188	4w	TG SKM	X	91	0.296409952651466	Q00731	P15692
Vegfa188	4w	TG SKM	X	93	0.175491161487106	Q00731	P15692
Fgf2	4w	WT BAT	P	4	0.232713793582666	P15655	P09038
Fgf2	4w	WT BAT	P	6	0.942498090910959	P15655	P09038
Fgf2	4w	WT BAT	P	8	0.333384295426523	P15655	P09038
Fgf2	4w	WT BAT	P	10	1.05809538396307	P15655	P09038
Fgf2	4w	WT BAT	P	12	0.388211651085579	P15655	P09038
Fgf2	4w	WT BAT	P	14	0.598302605730599	P15655	P09038
Fgf2	4w	WT SCW	R	6	3.41650539419517	P15655	P09038
Fgf2	4w	WT SCW	R	8	3.40716231592567	P15655	P09038
Fgf2	4w	WT SCW	R	10	0.2747837210059	P15655	P09038
Fgf2	4w	WT SCW	R	12	0.173652492189021	P15655	P09038
Fgf2	4w	WT SCW	R	14	0.380949921739859	P15655	P09038
Fgf2	4w	TG BAT	S	4	1.26221113858605	P15655	P09038
Fgf2	4w	TG BAT	S	6	0.738106018813136	P15655	P09038
Fgf2	4w	TG BAT	S	8	1.03508345292293	P15655	P09038
Fgf2	4w	TG BAT	S	10	0.405796683681746	P15655	P09038
Fgf2	4w	TG BAT	S	12	0.234593168130404	P15655	P09038
Fgf2	4w	WT gWAT	S	213	3.96523983696585	P15655	P09038
Fgf2	4w	WT gWAT	S	215	2.68280723201117	P15655	P09038
Fgf2	4w	WT gWAT	S	217	2.71725074827217	P15655	P09038
Fgf2	4w	WT gWAT	S	219	1.79880986094527	P15655	P09038
Fgf2	4w	WT gWAT	S	221	1.42233850500119	P15655	P09038
Fgf2	4w	TG ScW	T	4	4.43896294967068	P15655	P09038
Fgf2	4w	TG ScW	T	6	2.163614764394	P15655	P09038
Fgf2	4w	TG ScW	T	8	2.48294674848756	P15655	P09038
Fgf2	4w	TG ScW	T	10	0.452098503701399	P15655	P09038
Fgf2	4w	TG ScW	T	12	0.506155231691098	P15655	P09038
Fgf2	4w	TG gWAT	W	213	2.10006951596995	P15655	P09038
Fgf2	4w	TG gWAT	W	215	2.61724123288333	P15655	P09038
Fgf2	4w	TG gWAT	W	217	2.16433678157867	P15655	P09038
Fgf2	4w	TG gWAT	W	219	1.87678846046903	P15655	P09038
Vegfa164	4w	WT BAT	P	4	1.56171824741952	Q00731	P15692
Vegfa164	4w	WT BAT	P	6	1.37595656306673	Q00731	P15692
Vegfa164	4w	WT BAT	P	8	1.53625738610795	Q00731	P15692
Vegfa164	4w	WT BAT	P	10	1.08583997729285	Q00731	P15692
Vegfa164	4w	WT BAT	P	12	1.53292234341462	Q00731	P15692
Vegfa164	4w	WT BAT	P	14	1.08630239869758	Q00731	P15692
Vegfa164	4w	WT SCW	R	6	0.522631854854534	Q00731	P15692
Vegfa164	4w	WT SCW	R	8	0.617893350599083	Q00731	P15692
Vegfa164	4w	WT SCW	R	10	0.496681446862119	Q00731	P15692
Vegfa164	4w	WT SCW	R	12	0.53448634328815	Q00731	P15692
Vegfa164	4w	WT SCW	R	14	0.768973648116002	Q00731	P15692
Vegfa164	4w	TG BAT	S	4	1.51763176834813	Q00731	P15692
Vegfa164	4w	TG BAT	S	6	1.64931144162439	Q00731	P15692
Vegfa164	4w	TG BAT	S	8	1.77039215423701	Q00731	P15692
Vegfa164	4w	TG BAT	S	10	1.62810543544107	Q00731	P15692
Vegfa164	4w	TG BAT	S	12	1.40138671405588	Q00731	P15692
Vegfa164	4w	WT gWAT	S	213	1.02081753349485	Q00731	P15692
Vegfa164	4w	WT gWAT	S	215	1.18816984556966	Q00731	P15692
Vegfa164	4w	WT gWAT	S	217	1.03421568743007	Q00731	P15692
Vegfa164	4w	WT gWAT	S	219	0.658478288816464	Q00731	P15692
Vegfa164	4w	WT gWAT	S	221	0.881218122183549	Q00731	P15692
Vegfa164	4w	TG ScW	T	6	0.831368854739236	Q00731	P15692
Vegfa164	4w	TG ScW	T	8	0.703350498177597	Q00731	P15692
Vegfa164	4w	TG ScW	T	10	0.791204826037884	Q00731	P15692
Vegfa164	4w	TG ScW	T	12	0.521713070732665	Q00731	P15692
Vegfa164	4w	WT SKM	T	87	0.902259130082303	Q00731	P15692
Vegfa164	4w	WT SKM	T	89	0.795082863694394	Q00731	P15692
Vegfa164	4w	WT SKM	T	91	0.931231168883401	Q00731	P15692
Vegfa164	4w	WT SKM	T	93	0.758056111746978	Q00731	P15692
Vegfa164	4w	WT SKM	T	95	0.702493221878524	Q00731	P15692
Vegfa164	4w	WT SKM	T	97	0.779768219676629	Q00731	P15692
Vegfa164	4w	TG gWAT	W	211	1.5657900543618	Q00731	P15692
Vegfa164	4w	TG gWAT	W	213	0.814882042962009	Q00731	P15692
Vegfa164	4w	TG gWAT	W	215	1.39211169829781	Q00731	P15692
Vegfa164	4w	TG gWAT	W	217	1.14687075132973	Q00731	P15692
Vegfa164	4w	TG gWAT	W	219	0.566270820059222	Q00731	P15692
Vegfa164	4w	TG SKM	X	87	0.756909614336087	Q00731	P15692
Vegfa164	4w	TG SKM	X	89	0.871785105881645	Q00731	P15692
Vegfa164	4w	TG SKM	X	91	0.643440217879851	Q00731	P15692
Vegfa164	4w	TG SKM	X	93	0.493605993098044	Q00731	P15692
Vegfa120	4w	WT BAT	P	6	1.114633969827	Q00731	P15692
Vegfa120	4w	WT BAT	P	8	1.31872842537358	Q00731	P15692
Vegfa120	4w	WT BAT	P	10	0.821357178675993	Q00731	P15692
Vegfa120	4w	WT BAT	P	12	1.07867391242827	Q00731	P15692
Vegfa120	4w	WT BAT	P	14	0.585171120374143	Q00731	P15692
Vegfa120	4w	WT SCW	R	6	0.591629990342599	Q00731	P15692
Vegfa120	4w	WT SCW	R	8	0.752713310768996	Q00731	P15692
Vegfa120	4w	WT SCW	R	10	0.494196102929002	Q00731	P15692
Vegfa120	4w	WT SCW	R	12	0.4631531682272	Q00731	P15692
Vegfa120	4w	WT SCW	R	14	0.709112388933437	Q00731	P15692
Vegfa120	4w	TG BAT	S	4	1.38243122895903	Q00731	P15692
Vegfa120	4w	TG BAT	S	6	0.872540197932362	Q00731	P15692
Vegfa120	4w	TG BAT	S	8	1.41435284626587	Q00731	P15692
Vegfa120	4w	TG BAT	S	10	0.962771993339927	Q00731	P15692
Vegfa120	4w	TG BAT	S	12	0.800767375085085	Q00731	P15692
Vegfa120	4w	WT gWAT	S	213	1.55975472287329	Q00731	P15692
Vegfa120	4w	WT gWAT	S	215	1.65184976697186	Q00731	P15692
Vegfa120	4w	WT gWAT	S	217	1.65649085846285	Q00731	P15692
Vegfa120	4w	WT gWAT	S	219	1.04155312705913	Q00731	P15692
Vegfa120	4w	WT gWAT	S	221	1.35504146206227	Q00731	P15692
Vegfa120	4w	TG ScW	T	4	0.789675110021162	Q00731	P15692
Vegfa120	4w	TG ScW	T	6	0.951830815528699	Q00731	P15692
Vegfa120	4w	TG ScW	T	8	0.790594887498875	Q00731	P15692
Vegfa120	4w	TG ScW	T	10	1.04631375595391	Q00731	P15692
Vegfa120	4w	WT SKM	T	87	0.259506081393603	Q00731	P15692
Vegfa120	4w	WT SKM	T	89	0.264545285855836	Q00731	P15692
Vegfa120	4w	WT SKM	T	91	0.275569184687792	Q00731	P15692
Vegfa120	4w	WT SKM	T	93	0.26610911117086	Q00731	P15692
Vegfa120	4w	WT SKM	T	97	0.2715283525409	Q00731	P15692
Vegfa120	4w	TG gWAT	W	211	2.25921668912787	Q00731	P15692
Vegfa120	4w	TG gWAT	W	213	1.01510368626687	Q00731	P15692
Vegfa120	4w	TG gWAT	W	215	2.23400881761643	Q00731	P15692
Vegfa120	4w	TG gWAT	W	217	1.75869465441093	Q00731	P15692
Vegfa120	4w	TG gWAT	W	219	0.799604953172634	Q00731	P15692
Vegfa120	4w	TG SKM	X	87	0.247927364845492	Q00731	P15692
Vegfa120	4w	TG SKM	X	89	0.292773079239169	Q00731	P15692
Vegfa120	4w	TG SKM	X	91	0.240161565744619	Q00731	P15692
Vegfa120	4w	TG SKM	X	93	0.183546754493874	Q00731	P15692
Prdm16	4w	WT BAT	P	4	2.03622122123661	A2A935	Q9HAZ2
Prdm16	4w	WT BAT	P	8	1.72136915591468	A2A935	Q9HAZ2
Prdm16	4w	WT BAT	P	10	1.58271993109877	A2A935	Q9HAZ2
Prdm16	4w	WT BAT	P	12	1.75900655112813	A2A935	Q9HAZ2
Prdm16	4w	WT BAT	P	14	1.43686247173025	A2A935	Q9HAZ2
Prdm16	4w	WT SCW	R	6	0.250255732442386	A2A935	Q9HAZ2
Prdm16	4w	WT SCW	R	8	0.354673422978724	A2A935	Q9HAZ2
Prdm16	4w	WT SCW	R	10	0.21667079448333	A2A935	Q9HAZ2
Prdm16	4w	WT SCW	R	12	0.219878284416128	A2A935	Q9HAZ2
Prdm16	4w	WT SCW	R	14	0.265027196763198	A2A935	Q9HAZ2
Prdm16	4w	TG BAT	S	4	2.15794883040155	A2A935	Q9HAZ2
Prdm16	4w	TG BAT	S	6	1.72675141004969	A2A935	Q9HAZ2
Prdm16	4w	TG BAT	S	8	2.07233340897082	A2A935	Q9HAZ2
Prdm16	4w	TG BAT	S	10	2.54382071645572	A2A935	Q9HAZ2
Prdm16	4w	TG BAT	S	12	1.51661721752129	A2A935	Q9HAZ2
Prdm16	4w	TG ScW	T	4	0.426663507303079	A2A935	Q9HAZ2
Prdm16	4w	TG ScW	T	6	0.620610181817601	A2A935	Q9HAZ2
Prdm16	4w	TG ScW	T	8	0.51167145776238	A2A935	Q9HAZ2
Prdm16	4w	TG ScW	T	10	0.581775497521798	A2A935	Q9HAZ2
Prdm16	4w	TG ScW	T	12	0.34437480814568	A2A935	Q9HAZ2
Ang1	4w	WT BAT	P	4	1.79050047597332	P21570	P03950
Ang1	4w	WT BAT	P	6	1.82423725626569	P21570	P03950
Ang1	4w	WT BAT	P	8	1.76626077489537	P21570	P03950
Ang1	4w	WT BAT	P	10	1.66702139534324	P21570	P03950
Ang1	4w	WT BAT	P	12	1.55513476515019	P21570	P03950
Ang1	4w	WT SCW	R	6	0.21856188165801	P21570	P03950
Ang1	4w	WT SCW	R	8	0.451692873720076	P21570	P03950
Ang1	4w	WT SCW	R	10	0.332078561761082	P21570	P03950
Ang1	4w	WT SCW	R	12	0.386818898839582	P21570	P03950
Ang1	4w	WT SCW	R	14	0.525345822306872	P21570	P03950
Ang1	4w	TG BAT	S	4	1.9718260362828	P21570	P03950
Ang1	4w	TG BAT	S	6	2.08395931755233	P21570	P03950
Ang1	4w	TG BAT	S	8	2.2356865668465	P21570	P03950
Ang1	4w	TG BAT	S	10	2.11993891813161	P21570	P03950
Ang1	4w	WT gWAT	S	213	1.07261298146274	P21570	P03950
Ang1	4w	WT gWAT	S	215	0.152275196696576	P21570	P03950
Ang1	4w	WT gWAT	S	217	1.02022082524036	P21570	P03950
Ang1	4w	WT gWAT	S	219	1.02444373716199	P21570	P03950
Ang1	4w	WT gWAT	S	221	0.827633134966205	P21570	P03950
Ang1	4w	TG ScW	T	4	0.70698819915718	P21570	P03950
Ang1	4w	TG ScW	T	6	0.668426798359125	P21570	P03950
Ang1	4w	TG ScW	T	8	0.664282692777636	P21570	P03950
Ang1	4w	TG ScW	T	10	0.625042968033366	P21570	P03950
Ang1	4w	TG gWAT	W	211	0.910529046532623	P21570	P03950
Ang1	4w	TG gWAT	W	213	0.799467813082381	P21570	P03950
Ang1	4w	TG gWAT	W	215	1.21084738478146	P21570	P03950
Ang1	4w	TG gWAT	W	217	1.03324932003362	P21570	P03950
Ang1	4w	TG gWAT	W	219	0.584248859564942	P21570	P03950
Ang2	4w	WT BAT	P	4	0.824312688779359	Q64438	P03950
Ang2	4w	WT BAT	P	6	0.934523688024954	Q64438	P03950
Ang2	4w	WT BAT	P	8	0.932422462320447	Q64438	P03950
Ang2	4w	WT BAT	P	12	0.651009842514559	Q64438	P03950
Ang2	4w	WT BAT	P	14	0.927824285408977	Q64438	P03950
Ang2	4w	WT SCW	R	4	1.64783641638912	Q64438	P03950
Ang2	4w	WT SCW	R	6	0.855420282373361	Q64438	P03950
Ang2	4w	WT SCW	R	8	1.36732703085364	Q64438	P03950
Ang2	4w	WT SCW	R	10	1.04704916759184	Q64438	P03950
Ang2	4w	WT SCW	R	12	1.15468335927016	Q64438	P03950
Ang2	4w	WT SCW	R	14	1.67747668331676	Q64438	P03950
Ang2	4w	TG BAT	S	4	1.11287001885303	Q64438	P03950
Ang2	4w	TG BAT	S	6	1.09439110245845	Q64438	P03950
Ang2	4w	TG BAT	S	8	1.14943307218089	Q64438	P03950
Ang2	4w	TG BAT	S	10	0.840108634904541	Q64438	P03950
Ang2	4w	TG BAT	S	12	0.849124551755309	Q64438	P03950
Ang2	4w	WT gWAT	S	213	1.36396103857377	Q64438	P03950
Ang2	4w	WT gWAT	S	215	1.50271729193125	Q64438	P03950
Ang2	4w	WT gWAT	S	217	1.32801289161497	Q64438	P03950
Ang2	4w	WT gWAT	S	219	1.37388969999516	Q64438	P03950
Ang2	4w	WT gWAT	S	221	1.57366711561956	Q64438	P03950
Ang2	4w	TG ScW	T	4	1.19869150975028	Q64438	P03950
Ang2	4w	TG ScW	T	6	1.43397645206141	Q64438	P03950
Ang2	4w	TG ScW	T	8	1.41026371290829	Q64438	P03950
Ang2	4w	TG ScW	T	10	1.49153707579977	Q64438	P03950
Ang2	4w	WT SKM	T	87	0.405944457855743	Q64438	P03950
Ang2	4w	WT SKM	T	89	0.427871386039171	Q64438	P03950
Ang2	4w	WT SKM	T	91	0.417387832321456	Q64438	P03950
Ang2	4w	WT SKM	T	93	0.474594965256182	Q64438	P03950
Ang2	4w	WT SKM	T	95	0.413005322654553	Q64438	P03950
Ang2	4w	TG gWAT	W	211	1.99731781044832	Q64438	P03950
Ang2	4w	TG gWAT	W	213	1.92116972692132	Q64438	P03950
Ang2	4w	TG gWAT	W	215	2.00663425213063	Q64438	P03950
Ang2	4w	TG gWAT	W	217	1.90526090409162	Q64438	P03950
Ang2	4w	TG SKM	X	87	0.358474396690863	Q64438	P03950
Ang2	4w	TG SKM	X	89	0.502479584998779	Q64438	P03950
Ang2	4w	TG SKM	X	91	0.380191713750793	Q64438	P03950
Ang2	4w	TG SKM	X	93	0.378910339131917	Q64438	P03950
Cd31	4w	WT BAT	P	4	1.57563816909258	Q08481	P16284
Cd31	4w	WT BAT	P	6	1.5702603916904	Q08481	P16284
Cd31	4w	WT BAT	P	10	1.41336938012362	Q08481	P16284
Cd31	4w	WT BAT	P	12	1.48548336699491	Q08481	P16284
Cd31	4w	WT BAT	P	14	1.72959207344647	Q08481	P16284
Cd31	4w	WT SCW	R	4	1.04933793376523	Q08481	P16284
Cd31	4w	WT SCW	R	6	0.612553863875142	Q08481	P16284
Cd31	4w	WT SCW	R	8	0.742424810282798	Q08481	P16284
Cd31	4w	WT SCW	R	10	0.789114441673284	Q08481	P16284
Cd31	4w	WT SCW	R	12	0.735298358394475	Q08481	P16284
Cd31	4w	WT SCW	R	14	1.00887369589874	Q08481	P16284
Cd31	4w	TG BAT	S	4	1.78350121827464	Q08481	P16284
Cd31	4w	TG BAT	S	6	2.10247288796376	Q08481	P16284
Cd31	4w	TG BAT	S	8	2.19507646464702	Q08481	P16284
Cd31	4w	TG BAT	S	10	1.84853161785409	Q08481	P16284
Cd31	4w	TG BAT	S	12	1.41836929841686	Q08481	P16284
Cd31	4w	WT gWAT	S	213	0.0196406303314746	Q08481	P16284
Cd31	4w	WT gWAT	S	215	1.50958220590759	Q08481	P16284
Cd31	4w	WT gWAT	S	217	1.50164711301424	Q08481	P16284
Cd31	4w	WT gWAT	S	219	0.542794867347676	Q08481	P16284
Cd31	4w	WT gWAT	S	221	1.00536155690253	Q08481	P16284
Cd31	4w	TG ScW	T	4	0.78873000612172	Q08481	P16284
Cd31	4w	TG ScW	T	6	1.11138892765297	Q08481	P16284
Cd31	4w	TG ScW	T	8	1.12729208616511	Q08481	P16284
Cd31	4w	TG ScW	T	10	1.11404491877765	Q08481	P16284
Cd31	4w	TG ScW	T	12	0.794455951213817	Q08481	P16284
Cd31	4w	WT SKM	T	87	0.579636612645727	Q08481	P16284
Cd31	4w	WT SKM	T	89	0.323389680792174	Q08481	P16284
Cd31	4w	WT SKM	T	91	0.464095920642304	Q08481	P16284
Cd31	4w	WT SKM	T	93	0.128602564284667	Q08481	P16284
Cd31	4w	WT SKM	T	95	0.0380038911209885	Q08481	P16284
Cd31	4w	WT SKM	T	97	0.463146268885713	Q08481	P16284
Cd31	4w	TG gWAT	W	211	0.183485912658066	Q08481	P16284
Cd31	4w	TG gWAT	W	213	1.19823502258301	Q08481	P16284
Cd31	4w	TG gWAT	W	215	2.07837686595764	Q08481	P16284
Cd31	4w	TG gWAT	W	217	0.61092119831299	Q08481	P16284
Cd31	4w	TG gWAT	W	219	1.26327231547399	Q08481	P16284
Cd31	4w	TG SKM	X	87	0.367333919764254	Q08481	P16284
Cd31	4w	TG SKM	X	89	0.692105079756457	Q08481	P16284
Cd31	4w	TG SKM	X	91	0.50888562289795	Q08481	P16284
Cd31	4w	TG SKM	X	93	0.369742203405597	Q08481	P16284
Cd34	4w	WT BAT	P	4	0.524180677195139	Q64314	P28906
Cd34	4w	WT BAT	P	6	0.747078033336833	Q64314	P28906
Cd34	4w	WT BAT	P	8	0.618947506606116	Q64314	P28906
Cd34	4w	WT BAT	P	10	0.434693746896075	Q64314	P28906
Cd34	4w	WT BAT	P	12	0.524583588042813	Q64314	P28906
Cd34	4w	WT BAT	P	14	0.681448752107928	Q64314	P28906
Cd34	4w	WT SCW	R	6	0.991099038158697	Q64314	P28906
Cd34	4w	WT SCW	R	8	0.891471071178121	Q64314	P28906
Cd34	4w	WT SCW	R	10	0.705121384297932	Q64314	P28906
Cd34	4w	WT SCW	R	12	0.799514524909053	Q64314	P28906
Cd34	4w	WT SCW	R	14	1.28894122196518	Q64314	P28906
Cd34	4w	TG BAT	S	4	0.760267965465211	Q64314	P28906
Cd34	4w	TG BAT	S	6	0.76150455914594	Q64314	P28906
Cd34	4w	TG BAT	S	10	0.593710104130805	Q64314	P28906
Cd34	4w	TG BAT	S	12	0.506996233634104	Q64314	P28906
Cd34	4w	WT gWAT	S	213	1.60110685578714	Q64314	P28906
Cd34	4w	WT gWAT	S	215	1.26030509959739	Q64314	P28906
Cd34	4w	WT gWAT	S	217	1.03336680769739	Q64314	P28906
Cd34	4w	WT gWAT	S	219	0.766805788426329	Q64314	P28906
Cd34	4w	WT gWAT	S	221	1.40516622569199	Q64314	P28906
Cd34	4w	TG ScW	T	4	1.57636425885854	Q64314	P28906
Cd34	4w	TG ScW	T	6	1.91175554944464	Q64314	P28906
Cd34	4w	TG ScW	T	8	2.02023205271932	Q64314	P28906
Cd34	4w	TG ScW	T	10	1.54594284093909	Q64314	P28906
Cd34	4w	WT SKM	T	87	0.596747656066243	Q64314	P28906
Cd34	4w	WT SKM	T	89	0.517918779653023	Q64314	P28906
Cd34	4w	WT SKM	T	91	0.505532650210564	Q64314	P28906
Cd34	4w	WT SKM	T	93	0.508738269888902	Q64314	P28906
Cd34	4w	WT SKM	T	95	0.636251144226983	Q64314	P28906
Cd34	4w	WT SKM	T	97	0.614659860142449	Q64314	P28906
Cd34	4w	TG gWAT	W	211	0.304471589817355	Q64314	P28906
Cd34	4w	TG gWAT	W	213	0.866143674865721	Q64314	P28906
